customer_id,age,customer_tenure_months,avg_watch_hours_per_week,avg_session_length_min,days_since_last_login,number_of_devices,number_of_support_tickets,monthly_price,discount_percent,subscription_plan,device_type_primary,payment_method,auto_renew_enabled,uses_offline_downloads,shared_account,watched_trending_content,engagement_level,satisfaction_rating,churn_score_hidden,churned
SV500580,16,15.0,3.5,44.8,8.1,1,3.0,15.99,0,Basic,Mobile,Credit Card,True,False,False,True,Medium,Medium,-17.82,No
SV501470,35,38.7,12.8,34.0,1.1,1,1.0,8.99,10,Standard,Laptop,Credit Card,True,False,False,False,Medium,High,-23.44,No
SV500703,33,8.7,7.1,68.8,1.5,1,0.0,15.99,0,Standard,Mobile,Debit Card,False,True,False,False,Medium,Medium,8.2,Yes
SV501212,32,3.0,7.9,32.5,0.5,3,1.0,8.99,50,Standard,Laptop,Debit Card,True,True,False,False,Medium,High,-8.57,No
SV503343,43,7.4,8.5,35.2,7.6,4,0.0,19.99,10,Basic,SmartTV,PayPal,True,False,True,False,High,High,20.62,Yes
SV500896,27,16.4,21.4,42.3,15.7,4,1.0,8.99,20,Standard,Laptop,Credit Card,False,True,False,False,High,High,-29.05,No
SV503308,23,22.1,7.3,14.6,3.4,1,2.0,12.99,20,Standard,Mobile,PayPal,False,True,False,True,Medium,High,-1.24,No
SV500487,39,18.2,1.9,25.5,8.7,5,2.0,8.99,0,Standard,Mobile,Debit Card,True,False,False,True,Low,Low,0.88,No
SV500559,24,27.9,3.4,42.4,34.5,1,1.0,15.99,0,Premium,SmartTV,Debit Card,True,True,True,True,Low,Medium,25.67,Yes
SV501141,16,19.8,5.7,26.7,14.6,2,1.0,15.99,10,Standard,Laptop,PayPal,True,False,True,False,Medium,High,-19.85,No
SV501119,23,14.7,4.8,62.3,1.0,3,1.0,8.99,0,Family,Mobile,Debit Card,True,False,False,True,Medium,High,-20.52,No
SV502849,45,15.5,3.3,74.8,18.0,5,1.0,15.99,0,Standard,SmartTV,Debit Card,True,False,False,False,Low,Medium,19.14,Yes
SV500512,35,3.9,3.0,41.6,1.2,1,0.0,8.99,0,Premium,Mobile,Credit Card,True,True,False,False,Medium,High,8.48,Yes
SV500633,16,44.9,31.4,39.9,0.0,4,2.0,8.99,10,Premium,SmartTV,Credit Card,True,False,True,False,High,High,-14.09,No
SV503433,35,7.3,9.5,44.7,1.9,3,0.0,8.99,20,Basic,Mobile,Credit Card,True,False,False,False,Medium,High,-10.96,No
SV501664,47,32.7,4.3,80.0,18.4,4,2.0,8.99,10,Basic,SmartTV,PayPal,True,True,True,False,Medium,Medium,13.23,Yes
SV501012,28,7.0,13.2,65.7,11.6,5,1.0,12.99,0,Family,Mobile,Gift Card,False,False,False,True,High,Medium,-24.96,No
SV501931,30,24.9,5.6,43.5,2.2,5,1.0,8.99,0,Basic,SmartTV,Credit Card,True,False,False,True,Medium,High,-17.82,No
SV501150,36,15.9,16.0,68.0,2.5,4,0.0,15.99,0,Standard,Mobile,Credit Card,True,False,False,True,High,High,-21.7,No
SV502838,47,27.1,7.5,37.4,4.8,1,2.0,8.99,50,Family,SmartTV,Debit Card,True,False,True,False,Medium,High,-10.47,No
SV503739,29,9.7,13.3,38.7,9.9,4,1.0,8.99,0,Standard,SmartTV,Debit Card,True,False,False,False,High,High,-8.38,No
SV500116,37,33.0,6.6,52.2,0.5,1,0.0,15.99,0,Premium,SmartTV,Credit Card,True,True,False,True,Medium,High,-20.14,No
SV500740,45,6.3,5.4,13.0,0.8,2,0.0,15.99,10,Standard,Laptop,Gift Card,True,False,True,False,Medium,Medium,8.69,Yes
SV503676,22,10.5,11.5,29.5,5.7,3,0.0,8.99,0,Family,SmartTV,PayPal,False,False,True,False,High,High,-21.56,No
SV501974,19,6.6,4.8,33.2,16.5,2,1.0,8.99,20,Standard,SmartTV,Gift Card,True,False,False,True,Medium,High,-13.11,No
SV501081,32,8.7,3.5,63.4,26.4,5,0.0,12.99,10,Premium,Mobile,Debit Card,True,True,True,True,Low,Low,-1.24,No
SV501810,16,15.1,7.5,50.1,5.2,4,1.0,15.99,20,Basic,Mobile,Debit Card,True,False,False,True,Medium,Medium,-10.03,No
SV500830,38,32.3,14.3,29.9,10.1,5,1.0,8.99,10,Standard,Tablet,Debit Card,True,False,True,True,Medium,Medium,-17.53,No
SV500119,31,17.5,7.2,23.3,0.1,1,0.0,8.99,0,Basic,SmartTV,Credit Card,True,True,False,False,Medium,,-24.15,No
SV500656,24,23.4,13.3,24.8,13.4,5,2.0,8.99,0,Basic,SmartTV,Credit Card,True,True,False,True,High,High,-19.49,No
SV503634,32,21.1,2.5,86.4,7.5,4,2.0,15.99,0,Premium,Tablet,PayPal,True,False,True,True,Low,Medium,14.25,Yes
SV503692,16,22.4,8.0,40.2,6.5,3,0.0,15.99,10,Premium,Tablet,Credit Card,True,False,False,True,Medium,Medium,-9.67,No
SV503905,61,28.9,2.6,29.0,2.2,3,0.0,8.99,0,Standard,Mobile,Debit Card,False,False,True,True,Low,High,2.74,No
SV500635,31,21.4,2.6,66.9,3.2,1,1.0,8.99,0,Standard,SmartTV,Debit Card,True,False,True,False,Medium,High,-13.46,No
SV500369,43,18.1,4.2,68.4,13.9,4,1.0,12.99,10,Basic,Tablet,PayPal,True,False,False,False,Medium,Medium,-1.44,No
SV500268,35,38.5,8.2,38.4,5.3,3,0.0,15.99,0,Premium,SmartTV,Credit Card,True,True,False,True,Low,High,-11.19,No
SV502703,47,7.6,4.7,37.3,2.1,4,1.0,15.99,0,Premium,SmartTV,Debit Card,True,False,True,False,Low,High,2.91,No
SV502983,37,3.6,6.9,38.0,24.5,4,0.0,12.99,0,Standard,Laptop,Gift Card,True,True,True,True,Medium,High,8.19,Yes
SV502870,16,18.0,3.6,16.7,3.8,1,1.0,19.99,0,Standard,SmartTV,Credit Card,True,True,False,False,Low,High,8.69,Yes
SV502914,38,35.3,15.6,46.4,22.8,2,0.0,8.99,30,Premium,Laptop,Credit Card,True,True,False,False,High,High,-20.32,No
SV500046,44,7.7,6.6,60.9,3.9,3,0.0,12.99,10,Family,SmartTV,Credit Card,True,False,False,True,Low,High,-17.6,No
SV503421,33,41.3,16.7,47.0,3.3,3,1.0,15.99,30,Basic,Tablet,Credit Card,True,False,False,False,Medium,Medium,-0.83,No
SV503697,32,2.2,5.9,74.6,21.7,1,,8.99,10,Family,Mobile,Credit Card,True,False,True,False,Medium,High,-34.21,No
SV500991,50,16.5,5.8,50.0,5.5,5,0.0,8.99,20,Premium,Mobile,Credit Card,False,True,False,True,High,High,-28.66,No
SV500876,34,20.9,9.0,78.8,8.8,4,4.0,12.99,10,Standard,Mobile,Debit Card,False,True,True,True,Medium,Low,19.33,Yes
SV500773,49,8.1,3.9,93.3,4.7,1,0.0,15.99,0,Standard,SmartTV,Credit Card,True,False,False,False,Medium,High,7.6,Yes
SV501219,49,6.8,9.0,3.0,1.6,2,1.0,15.99,0,Family,Mobile,Credit Card,True,False,False,True,Medium,High,-3.46,No
SV501126,53,32.4,7.7,29.5,19.9,5,1.0,15.99,10,Premium,Mobile,Gift Card,True,False,False,False,Medium,High,20.05,Yes
SV500004,16,7.2,5.9,27.8,6.7,5,1.0,8.99,0,Premium,Laptop,Credit Card,True,True,True,True,Medium,High,-14.46,No
SV503051,24,18.1,1.4,57.7,9.7,3,1.0,19.99,0,Basic,Mobile,Credit Card,True,True,False,False,Low,High,24.03,Yes
SV501595,39,9.3,6.9,17.3,33.6,5,2.0,8.99,20,Basic,SmartTV,Credit Card,True,False,False,False,Medium,High,3.14,No
SV503124,37,35.7,5.1,68.7,21.9,2,3.0,12.99,0,Standard,Laptop,Credit Card,True,False,False,True,Medium,Low,28.37,Yes
SV502311,37,9.2,2.9,71.6,5.5,4,3.0,15.99,20,Basic,SmartTV,Credit Card,True,False,False,False,Medium,Medium,-2.62,No
SV503040,48,10.0,8.1,55.4,2.9,3,1.0,15.99,0,Basic,SmartTV,PayPal,True,True,False,True,Medium,Medium,-18.43,No
SV503827,37,9.2,2.9,51.1,9.0,5,4.0,15.99,20,Standard,Tablet,Credit Card,True,False,False,True,Low,Low,43.14,Yes
SV502491,26,16.2,2.0,46.3,26.1,5,1.0,12.99,0,Standard,Mobile,Credit Card,False,True,False,True,Low,High,1.72,No
SV503050,45,14.3,10.4,39.7,6.9,4,2.0,8.99,0,Standard,SmartTV,Debit Card,True,True,True,True,Medium,Medium,-24.01,No
SV501077,65,51.3,10.7,35.7,1.0,4,0.0,19.99,0,Premium,Laptop,Debit Card,True,False,False,True,Medium,Medium,-2.3,No
SV500837,50,15.1,8.3,39.2,0.9,3,4.0,8.99,0,Basic,Mobile,Credit Card,True,False,False,True,Medium,Low,26.41,Yes
SV500681,41,21.7,0.6,3.0,0.3,5,1.0,8.99,30,Standard,Tablet,Credit Card,True,False,False,False,Low,Medium,4.31,No
SV501715,35,25.6,2.1,65.1,5.0,3,0.0,8.99,50,Basic,Mobile,Debit Card,True,False,False,False,Medium,High,-15.01,No
SV502352,34,20.0,4.3,58.0,0.4,2,1.0,8.99,50,Basic,Laptop,Credit Card,False,False,False,False,Low,High,6.58,Yes
SV503413,30,5.4,9.9,43.9,18.9,2,0.0,12.99,0,Basic,Mobile,PayPal,True,True,False,True,Medium,,-4.91,No
SV502617,44,8.1,2.0,45.3,3.1,1,1.0,8.99,10,Standard,Mobile,Credit Card,True,True,True,True,Low,Medium,-14.18,No
SV502361,23,22.4,6.5,,8.5,1,1.0,15.99,0,Standard,Mobile,Gift Card,True,False,False,True,Medium,High,-17.14,No
SV502197,34,26.2,4.3,39.9,3.1,3,1.0,8.99,0,Family,Mobile,Credit Card,True,False,True,True,Medium,Medium,-15.09,No
SV501148,45,18.5,4.2,76.5,6.3,5,1.0,8.99,10,Standard,Laptop,Gift Card,True,False,False,True,Low,High,-7.76,No
SV503261,22,8.1,10.7,66.8,2.7,4,1.0,8.99,0,Standard,Mobile,Credit Card,False,False,True,False,High,Low,-26.55,No
SV500574,36,20.3,3.5,51.5,1.5,2,0.0,15.99,0,Basic,Mobile,Gift Card,True,True,False,True,Medium,High,1.8,No
SV500050,37,22.6,9.2,18.8,2.6,3,0.0,19.99,0,Standard,Mobile,Credit Card,True,False,True,True,Medium,High,-1.09,No
SV500853,34,47.4,6.1,26.1,3.2,4,0.0,19.99,0,Basic,SmartTV,PayPal,False,True,True,True,Low,High,20.53,Yes
SV501982,34,17.6,8.1,25.6,8.1,1,0.0,12.99,0,Family,Laptop,Credit Card,False,False,False,False,Medium,Medium,13.48,Yes
SV502774,29,5.6,11.2,58.2,0.7,3,1.0,15.99,20,Basic,Mobile,Credit Card,True,False,False,True,Medium,Low,-4.54,No
SV501823,41,3.3,2.9,32.1,31.3,4,0.0,8.99,0,Premium,Laptop,Credit Card,True,False,False,False,Low,High,40.81,Yes
SV500833,30,20.1,12.3,39.4,11.0,5,0.0,8.99,10,Basic,Laptop,PayPal,True,False,False,True,High,High,-6.98,No
SV503425,38,37.6,5.7,19.1,8.1,3,0.0,19.99,50,Standard,Mobile,PayPal,False,False,True,True,Low,High,2.02,No
SV501115,35,28.1,7.5,58.2,0.4,5,0.0,19.99,0,Standard,Tablet,PayPal,True,False,True,True,Medium,High,-13.98,No
SV501166,61,16.2,2.3,29.8,27.3,4,0.0,15.99,10,Basic,Tablet,Credit Card,True,False,False,True,Low,High,-8.23,No
SV502518,40,13.7,6.4,74.6,34.7,5,1.0,15.99,0,Standard,Mobile,Credit Card,True,False,False,True,Medium,High,-14.08,No
SV501906,34,14.9,9.7,47.3,0.1,4,2.0,8.99,30,Family,Laptop,PayPal,True,True,False,False,Medium,Medium,-7.54,No
SV500971,33,13.8,1.7,56.0,11.2,4,1.0,15.99,20,Basic,Mobile,Credit Card,True,False,False,False,Low,High,11.1,Yes
SV502701,22,6.3,3.5,64.7,16.0,3,0.0,15.99,20,Basic,Mobile,Gift Card,True,False,True,True,Low,High,22.29,Yes
SV500399,26,18.9,3.5,56.4,4.9,1,0.0,12.99,0,Basic,Mobile,Debit Card,True,True,False,False,Medium,High,-15.99,No
SV502559,50,2.1,1.7,52.4,4.1,4,1.0,15.99,0,Premium,SmartTV,PayPal,True,False,False,False,Medium,High,18.1,Yes
SV502368,24,8.3,149.0,45.9,18.9,5,2.0,8.99,10,Family,Mobile,PayPal,True,True,False,False,High,High,-26.9,No
SV500019,33,8.3,8.5,48.1,33.8,3,2.0,12.99,30,Basic,Mobile,Credit Card,True,False,False,False,Medium,,5.91,Yes
SV500684,29,27.5,8.3,48.9,1.7,1,0.0,8.99,20,Basic,Mobile,Credit Card,False,False,False,True,Medium,High,0.76,No
SV500035,46,12.6,6.2,33.0,21.7,1,0.0,12.99,10,Premium,SmartTV,Debit Card,True,True,False,True,Medium,Medium,-3.01,No
SV502950,21,12.8,19.0,102.4,14.7,2,0.0,8.99,30,Basic,Mobile,Credit Card,True,False,False,True,High,High,-33.8,No
SV503993,26,31.1,14.8,26.9,7.2,2,1.0,8.99,0,Basic,Mobile,PayPal,True,True,False,True,High,Medium,-42.32,No
SV502875,16,16.9,10.6,26.0,6.0,4,3.0,12.99,0,Standard,SmartTV,PayPal,False,True,True,False,Medium,High,-20.58,No
SV500524,49,7.7,7.4,24.4,10.5,2,0.0,8.99,0,Premium,Mobile,Credit Card,True,False,True,True,Medium,High,-37.21,No
SV502455,35,3.8,7.7,16.6,20.2,3,1.0,15.99,30,Standard,Laptop,PayPal,True,False,True,True,Medium,Medium,-0.74,No
SV500920,31,2.0,4.9,55.8,40.9,1,3.0,15.99,0,Premium,Laptop,Credit Card,True,False,True,False,Low,High,1.7,No
SV501841,34,21.6,1.3,60.8,9.4,3,0.0,12.99,30,Premium,Mobile,Credit Card,True,False,False,True,Low,High,15.46,Yes
SV501890,45,3.2,8.5,44.3,8.5,5,2.0,12.99,0,Basic,SmartTV,Debit Card,True,False,False,False,Medium,High,-6.52,No
SV500537,47,6.3,7.0,29.7,0.3,3,0.0,12.99,10,Premium,Laptop,Credit Card,True,True,True,True,Medium,High,-11.69,No
SV502806,53,21.7,2.3,57.6,7.3,2,4.0,15.99,20,Standard,Tablet,Credit Card,True,True,False,False,Low,Medium,20.72,Yes
SV501705,55,6.7,11.0,81.2,11.0,2,2.0,15.99,20,Standard,Mobile,PayPal,True,False,False,False,Medium,High,15.85,Yes
SV503902,17,11.9,20.3,62.8,19.7,5,2.0,8.99,0,Basic,Mobile,PayPal,True,False,False,False,High,Medium,-10.74,No
SV503110,37,52.3,1.9,42.1,1.4,2,0.0,19.99,50,Basic,Mobile,Gift Card,True,False,False,True,Medium,High,-2.27,No
SV503247,19,6.9,4.9,28.9,10.2,5,2.0,8.99,0,Standard,Mobile,Debit Card,False,False,False,False,Low,High,6.36,Yes
SV500245,20,8.7,5.0,28.4,0.7,5,0.0,12.99,0,Standard,SmartTV,Credit Card,False,False,False,False,Medium,High,-1.91,No
SV503464,39,6.1,3.2,52.0,3.3,3,0.0,19.99,30,Basic,Mobile,Credit Card,True,False,False,True,Medium,High,19.86,Yes
SV503175,16,28.3,2.1,24.3,23.0,3,0.0,8.99,0,Standard,SmartTV,Credit Card,True,True,True,False,Low,High,13.64,Yes
SV500784,34,22.5,16.3,30.7,4.2,1,1.0,8.99,20,Family,SmartTV,Credit Card,True,True,False,True,High,High,-52.99,No
SV501409,40,18.1,6.4,49.1,6.3,4,2.0,15.99,0,Premium,Laptop,Debit Card,True,True,False,False,Medium,High,2.77,No
SV502537,16,12.1,6.3,37.9,2.2,1,0.0,8.99,20,Premium,Mobile,Credit Card,True,False,False,False,Medium,Medium,-7.82,No
SV500154,33,15.1,11.2,52.2,3.0,2,1.0,8.99,10,Basic,Mobile,Credit Card,True,False,False,False,Medium,High,1.83,No
SV503009,42,29.9,5.3,50.4,3.6,5,0.0,8.99,0,Standard,Mobile,Debit Card,True,True,True,False,Medium,High,0.56,No
SV501686,28,6.9,2.5,41.9,1.3,5,1.0,12.99,10,Premium,Laptop,PayPal,False,True,False,False,Low,High,-15.65,No
SV502901,19,12.3,178.1,83.2,2.5,3,1.0,12.99,0,Premium,SmartTV,Debit Card,True,True,False,True,Medium,High,-24.96,No
SV503359,36,31.5,2.7,37.3,19.9,3,0.0,12.99,0,Premium,Laptop,Debit Card,True,False,False,True,Low,High,-15.08,No
SV500625,28,19.3,5.8,47.4,7.8,5,1.0,12.99,20,Basic,Tablet,Credit Card,True,False,True,True,Low,Medium,24.27,Yes
SV502733,29,24.6,4.2,79.7,11.0,5,2.0,19.99,30,Standard,Tablet,Credit Card,True,False,True,False,Medium,High,-0.19,No
SV503832,32,159.2,5.2,57.9,1.5,4,1.0,15.99,20,Standard,Mobile,PayPal,True,True,False,False,Medium,High,-1.79,No
SV501346,38,39.9,3.2,54.2,14.3,4,1.0,15.99,10,Standard,Laptop,Debit Card,True,True,True,False,Medium,High,0.88,No
SV500569,36,21.3,3.3,35.3,9.0,1,0.0,19.99,0,Standard,Mobile,Credit Card,False,False,True,False,Medium,High,4.9,No
SV503906,16,5.5,2.8,37.3,14.0,2,2.0,15.99,20,Basic,Mobile,Credit Card,True,True,False,True,Medium,High,2.7,No
SV501758,23,19.8,1.9,23.0,5.8,3,,19.99,10,Premium,Laptop,PayPal,True,False,True,False,Low,Medium,25.12,Yes
SV501816,41,24.1,8.2,81.5,12.7,5,2.0,12.99,20,Basic,Tablet,Debit Card,True,True,False,False,Medium,High,-5.79,No
SV502065,32,23.6,1.2,3.0,9.8,4,1.0,15.99,20,Premium,Mobile,PayPal,True,True,False,False,Low,High,-4.54,No
SV500127,21,12.1,10.5,21.1,3.4,3,1.0,8.99,0,Family,Laptop,Credit Card,True,True,False,True,Low,High,-6.53,No
SV503394,40,9.2,10.8,21.4,4.7,4,1.0,19.99,20,Premium,Mobile,PayPal,False,False,True,False,Medium,High,-10.92,No
SV503327,35,25.0,3.3,40.8,8.5,3,1.0,12.99,0,Premium,Tablet,Debit Card,True,False,True,True,Low,High,-8.67,No
SV503968,27,15.7,5.9,9.9,23.4,1,1.0,15.99,0,Family,SmartTV,Debit Card,True,True,False,False,Medium,High,-9.73,No
SV502006,33,28.3,10.9,70.1,15.8,2,1.0,12.99,50,Premium,SmartTV,Debit Card,True,False,False,False,High,High,-39.36,No
SV502975,37,25.1,9.5,69.9,22.4,1,2.0,15.99,30,Premium,Mobile,PayPal,True,False,False,True,Medium,High,-9.82,No
SV500980,39,34.2,12.4,82.3,13.6,1,1.0,19.99,0,Basic,SmartTV,Credit Card,False,False,True,False,Medium,High,23.23,Yes
SV503964,31,23.9,2.8,41.4,1.2,1,4.0,8.99,0,Premium,SmartTV,Credit Card,False,False,True,True,Low,Medium,-7.85,No
SV500190,53,3.4,15.3,67.9,23.4,1,1.0,12.99,0,Standard,Mobile,Credit Card,True,False,False,True,High,Medium,9.79,Yes
SV501139,34,20.6,11.0,13.8,8.9,2,0.0,8.99,0,Basic,Mobile,Credit Card,True,True,True,False,Medium,High,8.79,Yes
SV500992,54,20.7,3.6,44.6,21.3,2,0.0,12.99,30,Standard,Mobile,Credit Card,True,True,False,False,Low,Medium,1.62,No
SV500699,32,32.6,7.5,69.1,5.8,5,2.0,15.99,10,Premium,SmartTV,Debit Card,True,False,False,True,Medium,Medium,8.91,Yes
SV503635,20,9.4,4.9,93.2,9.1,1,1.0,15.99,0,Standard,Tablet,Credit Card,True,True,False,False,Medium,Medium,6.32,Yes
SV500606,42,12.6,5.6,46.9,2.2,5,2.0,12.99,0,Standard,Tablet,Debit Card,False,True,False,True,Low,Medium,10.31,Yes
SV500180,48,27.1,4.4,51.1,8.4,3,1.0,8.99,20,Basic,Laptop,Credit Card,True,True,False,True,Medium,High,-20.91,No
SV500301,17,41.1,5.2,40.5,1.2,3,2.0,19.99,0,Family,Mobile,Credit Card,True,False,False,False,Low,Medium,14.17,Yes
SV502544,33,22.3,23.3,50.9,4.1,5,2.0,12.99,0,Family,SmartTV,Credit Card,True,False,False,True,High,Low,-5.19,No
SV503683,29,17.1,9.5,39.4,16.3,1,1.0,8.99,10,Premium,SmartTV,Gift Card,True,False,False,True,Medium,High,-1.98,No
SV503698,22,10.7,0.4,86.8,18.9,4,1.0,12.99,0,Standard,Tablet,Debit Card,True,True,False,False,Low,Medium,18.66,Yes
SV501060,32,35.8,11.4,34.9,18.3,4,1.0,15.99,0,Standard,SmartTV,Credit Card,True,False,True,True,High,High,-20.8,No
SV503759,16,11.6,8.1,42.0,2.5,1,3.0,12.99,0,Standard,Tablet,Debit Card,False,False,False,False,Medium,Medium,11.82,Yes
SV503834,50,12.3,4.2,56.0,6.2,1,1.0,12.99,0,Basic,Laptop,Credit Card,True,True,True,False,Medium,,17.53,Yes
SV502565,24,13.0,8.0,54.8,12.1,3,1.0,15.99,0,Standard,SmartTV,PayPal,True,False,False,True,Low,Low,9.63,Yes
SV503984,25,3.7,19.5,73.6,17.1,3,0.0,8.99,20,Premium,SmartTV,Credit Card,True,False,False,True,High,High,-19.37,No
SV501069,33,26.0,8.8,41.7,0.4,2,0.0,8.99,0,Standard,Laptop,Gift Card,True,False,True,True,Medium,,-9.53,No
SV502524,55,26.7,11.9,59.5,19.7,3,0.0,8.99,0,Premium,Laptop,Debit Card,True,False,False,False,High,High,-38.11,No
SV502205,31,15.5,1.4,37.4,18.0,4,0.0,15.99,10,Basic,Mobile,Credit Card,False,False,False,True,Medium,High,-6.46,No
SV501243,28,9.5,3.6,81.7,1.9,2,0.0,8.99,50,Standard,SmartTV,Debit Card,True,False,True,True,Low,High,-7.45,No
SV503243,37,32.2,2.0,61.9,8.3,3,0.0,8.99,0,Standard,Tablet,PayPal,True,False,True,True,Low,High,-12.85,No
SV500016,38,22.9,4.0,29.8,16.3,3,1.0,15.99,10,Basic,Mobile,Credit Card,True,False,False,True,Low,High,2.47,No
SV503120,38,7.9,14.4,52.2,9.2,4,3.0,8.99,0,Basic,Laptop,Debit Card,True,True,False,False,Medium,Medium,-1.58,No
SV503971,36,28.4,2.3,59.4,1.5,1,1.0,8.99,30,Premium,Laptop,PayPal,True,False,False,False,Low,High,-5.22,No
SV500546,36,6.2,2.5,42.3,3.0,2,1.0,15.99,10,Basic,Mobile,Debit Card,False,False,False,True,Low,High,-2.93,No
SV500658,47,29.7,11.5,5.3,0.1,4,1.0,15.99,0,Basic,Mobile,PayPal,True,False,False,False,Medium,High,3.07,No
SV503598,16,9.5,6.8,22.9,11.6,3,0.0,12.99,0,Standard,Mobile,Credit Card,False,False,False,True,Medium,High,-23.94,No
SV503067,39,14.3,4.2,25.4,5.2,4,4.0,8.99,20,Family,Mobile,Debit Card,True,True,False,False,Medium,Low,22.63,Yes
SV503641,52,63.0,6.7,27.6,9.9,4,1.0,8.99,0,Premium,Mobile,PayPal,True,False,False,False,Medium,High,-1.06,No
SV501504,32,3.0,5.6,32.1,0.6,5,1.0,15.99,0,Standard,SmartTV,Debit Card,True,False,True,False,Medium,Medium,23.78,Yes
SV500959,38,13.2,3.0,15.9,11.8,4,3.0,15.99,0,Basic,Mobile,Debit Card,True,False,True,True,Low,Medium,11.7,Yes
SV502926,43,18.5,3.1,44.8,2.2,4,3.0,19.99,30,Family,Tablet,PayPal,True,False,True,True,Medium,Medium,-0.42,No
SV502331,17,16.8,1.3,70.1,1.1,2,2.0,12.99,0,Standard,Laptop,Gift Card,False,False,False,True,Low,High,-2.2,No
SV500797,46,7.2,4.3,43.8,18.8,1,0.0,8.99,50,Premium,Tablet,Credit Card,True,False,True,False,Medium,Medium,5.27,Yes
SV503348,40,6.3,2.1,71.8,4.1,2,1.0,15.99,0,Family,Laptop,Credit Card,True,False,True,True,Low,High,4.3,No
SV500225,37,5.6,5.2,44.6,2.3,4,2.0,8.99,0,Basic,SmartTV,Debit Card,True,True,True,True,Low,,33.07,Yes
SV502074,35,14.6,9.2,55.6,14.8,5,0.0,19.99,30,Basic,Mobile,PayPal,True,False,False,False,Medium,High,-6.43,No
SV503354,30,4.2,3.6,24.1,1.7,5,0.0,8.99,10,Basic,SmartTV,Credit Card,False,False,False,False,Low,High,11.0,Yes
SV501799,29,14.9,1.9,34.8,15.3,4,1.0,19.99,0,Premium,SmartTV,Credit Card,True,False,False,False,Low,High,5.52,Yes
SV502485,33,25.3,3.3,72.1,5.9,4,1.0,19.99,20,Standard,Laptop,Credit Card,True,False,False,True,Low,High,5.85,Yes
SV503947,16,9.3,0.9,44.5,7.7,3,2.0,15.99,0,Premium,Mobile,Credit Card,True,False,False,False,Low,High,10.48,Yes
SV503436,27,19.7,8.6,23.8,3.8,1,0.0,12.99,0,Standard,Tablet,Credit Card,True,False,False,False,Medium,High,11.32,Yes
SV502277,55,5.7,12.6,27.0,6.5,3,0.0,15.99,0,Premium,Mobile,PayPal,True,False,True,True,High,High,-29.64,No
SV502085,43,24.1,8.3,47.6,2.4,1,2.0,15.99,30,Family,SmartTV,Gift Card,True,False,False,True,High,Medium,-11.36,No
SV501693,28,17.5,7.9,42.7,9.1,2,3.0,15.99,10,Basic,SmartTV,Debit Card,True,False,False,False,Medium,Medium,11.06,Yes
SV502797,31,17.3,5.2,49.6,6.9,5,0.0,19.99,0,Family,Laptop,Credit Card,True,False,False,False,Medium,Medium,6.62,Yes
SV501045,25,53.7,4.1,51.4,13.1,1,0.0,19.99,10,Family,SmartTV,Credit Card,True,False,False,True,Medium,Medium,8.12,Yes
SV503446,29,25.3,6.4,49.8,10.5,1,3.0,15.99,20,Basic,Mobile,Credit Card,True,False,True,True,Medium,Medium,29.04,Yes
SV500469,23,33.6,8.0,57.3,4.9,4,3.0,19.99,0,Basic,Laptop,Credit Card,True,False,False,False,High,Medium,-14.31,No
SV500954,26,26.8,4.3,35.2,29.8,5,0.0,12.99,50,Standard,Laptop,Credit Card,True,False,False,True,Low,High,-7.2,No
SV503967,23,20.5,1.3,29.5,0.5,4,1.0,12.99,0,Family,Tablet,Credit Card,True,False,False,True,Low,High,-15.22,No
SV502735,30,7.8,8.7,51.8,2.2,5,0.0,12.99,20,Premium,SmartTV,Debit Card,True,False,True,True,Medium,High,-18.95,No
SV503841,33,15.8,4.2,54.4,2.7,2,3.0,15.99,10,Family,Mobile,Credit Card,True,False,True,False,Medium,Medium,-11.48,No
SV500639,40,6.2,2.2,5.4,1.5,2,0.0,15.99,0,Standard,Laptop,PayPal,True,False,False,False,Low,High,-12.37,No
SV503701,24,26.1,2.8,52.5,0.6,2,1.0,12.99,0,Premium,SmartTV,PayPal,True,True,True,True,Low,High,-7.52,No
SV501218,21,34.6,2.8,32.5,2.3,3,1.0,19.99,10,Basic,SmartTV,PayPal,True,False,True,True,Low,Medium,14.22,Yes
SV501158,16,29.7,3.4,57.3,4.7,4,0.0,15.99,20,Standard,SmartTV,Credit Card,True,False,False,False,Low,,3.85,No
SV501415,25,1.8,0.9,3.7,3.6,4,0.0,12.99,0,Family,Mobile,PayPal,False,False,True,True,Low,High,26.45,Yes
SV503610,41,34.2,8.7,56.8,10.6,5,1.0,12.99,30,Standard,Mobile,Credit Card,False,False,True,True,Medium,High,-11.76,No
SV501527,32,46.2,7.1,36.3,7.2,2,4.0,15.99,30,Basic,Mobile,Debit Card,True,False,True,True,Medium,Low,54.15,Yes
SV503892,16,20.5,1.3,90.5,2.9,2,1.0,8.99,30,Premium,SmartTV,Credit Card,True,False,False,True,Low,High,-7.78,No
SV501300,35,9.0,7.8,52.2,0.8,5,0.0,12.99,30,Basic,Laptop,Credit Card,True,False,True,True,Medium,High,10.27,Yes
SV503881,49,14.7,0.7,62.1,11.3,1,2.0,15.99,50,Premium,Laptop,Debit Card,True,True,True,False,Low,Medium,11.32,Yes
SV502848,43,16.0,4.8,16.7,9.2,4,2.0,12.99,20,Premium,Laptop,Debit Card,True,False,False,True,Medium,Medium,9.14,Yes
