flight_id,distance_km,battery_level_pct,temperature_c,humidity_pct,wind_speed_kmh,payload_weight_kg,altitude_m,pilot_experience_years,traffic_density_index,sensor_reading,weather_condition,drone_type,delivery_zone,is_weekend,night_flight,gps_signal_lost,restricted_airspace_clearance,operator_certification_level,traffic_level,risk_score_hidden,risk_level
FL101931,3.33,100.0,27.1,91.2,3.3,4.78,131.6,2.9,63.7,62.17,Foggy,Quadcopter,Rural,False,False,False,True,Basic,High,10.46,Medium
FL101150,0.58,75.9,28.5,73.2,26.8,2.16,51.0,7.0,63.2,52.69,Clear,Quadcopter,Urban,False,False,False,True,Advanced,Medium,-13.57,Low
FL102805,4.09,61.0,19.3,44.3,17.8,3.33,57.3,0.4,61.3,36.92,Clear,Hexacopter,Rural,False,True,False,True,Advanced,Medium,4.94,Low
FL100116,7.46,62.1,25.9,56.9,10.3,1.79,112.9,4.5,44.5,50.42,Clear,Quadcopter,Suburban,False,True,False,True,Advanced,Medium,-3.99,Low
FL100740,3.09,91.3,37.3,59.4,11.6,1.55,106.7,0.6,19.8,41.7,Rainy,Hexacopter,Urban,False,False,False,True,Basic,Low,11.4,Medium
FL102763,6.57,37.4,30.8,41.5,10.8,2.39,119.1,1.1,73.0,43.94,Cloudy,Hexacopter,Urban,False,False,False,True,Basic,High,1.52,Low
FL101974,9.85,69.2,33.3,63.6,5.8,0.72,91.1,1.4,8.2,50.73,Rainy,Quadcopter,Urban,False,False,False,True,Advanced,Low,-2.1,Low
FL101081,1.14,58.1,20.8,16.6,7.2,1.53,95.9,0.5,57.0,47.22,Clear,Quadcopter,Suburban,False,False,False,True,Expert,Medium,-5.09,Low
FL101810,1.56,100.0,25.2,40.4,0.2,6.29,105.6,7.8,49.0,46.22,Clear,Quadcopter,Restricted,False,False,False,True,Expert,Medium,19.61,High
FL100830,5.59,96.5,31.8,49.7,39.1,2.5,60.9,1.4,50.8,33.67,Clear,Hexacopter,Urban,False,True,False,False,Basic,Medium,3.69,Low
FL100119,2.43,99.7,14.2,18.8,7.1,1.34,62.3,13.5,26.6,49.9,Windy,Quadcopter,Urban,False,False,False,True,Basic,Low,5.54,Low
FL100656,10.23,75.9,32.4,73.5,2.6,3.51,47.2,3.4,41.1,44.79,Clear,Quadcopter,Suburban,False,False,False,True,Basic,Medium,2.16,Low
FL102732,10.75,100.0,30.5,46.9,4.1,2.51,95.8,9.7,44.3,58.86,Stormy,Quadcopter,Urban,False,True,False,False,Basic,Low,15.04,Medium
FL102692,1.11,95.7,47.6,55.0,9.3,4.38,106.1,0.0,85.9,62.23,Stormy,Quadcopter,Urban,True,False,False,True,Advanced,High,17.48,Medium
FL102932,4.04,57.7,32.3,48.6,3.7,1.02,79.7,2.3,40.9,46.12,Clear,FixedWing,Suburban,False,False,False,True,Basic,Low,-4.8,Low
FL100635,8.96,98.6,10.3,50.9,1.2,2.96,95.0,2.5,51.7,54.59,Rainy,FixedWing,Suburban,False,False,False,True,Basic,High,0.25,Low
FL100369,8.15,84.3,28.5,42.3,4.5,2.21,135.8,12.1,0.0,56.5,Cloudy,Quadcopter,Suburban,False,False,False,True,Basic,Low,-1.32,Low
FL100268,4.22,79.1,35.1,48.5,11.9,2.19,49.9,7.4,31.7,53.01,Clear,Hexacopter,Suburban,True,False,False,True,Basic,Medium,-0.48,Low
FL100046,1.22,87.7,36.2,27.2,12.8,3.25,64.1,0.0,0.0,57.88,Rainy,Hexacopter,Rural,True,False,False,True,Basic,Low,4.14,Low
FL100991,21.82,68.9,27.5,60.4,9.8,3.45,101.3,0.2,67.5,66.21,Clear,Quadcopter,Rural,True,False,False,True,Basic,High,30.17,High
FL100876,3.18,79.4,28.0,62.4,2.3,5.56,97.9,0.7,61.5,30.49,Stormy,Hexacopter,Urban,False,False,False,False,Advanced,Medium,44.51,High
FL100773,10.02,67.1,14.7,53.2,15.8,2.69,65.5,2.4,43.9,40.68,Cloudy,Quadcopter,Urban,True,False,True,True,Advanced,Low,8.48,Medium
FL101219,4.25,73.7,35.0,29.8,13.4,0.72,77.3,1.5,13.9,43.24,Clear,Hexacopter,Urban,True,False,False,True,Advanced,Low,3.06,Low
FL101126,1.95,100.0,27.4,35.2,2.9,3.57,109.5,0.4,46.4,50.68,Rainy,FixedWing,Suburban,False,False,False,False,Advanced,Medium,12.34,Medium
FL100004,10.7,58.0,38.2,63.3,7.3,0.28,117.5,1.3,12.9,47.77,Cloudy,Quadcopter,Suburban,False,False,True,True,Basic,Low,21.73,High
FL101595,12.97,67.8,34.4,69.7,12.0,0.96,80.9,0.5,42.1,51.59,Foggy,FixedWing,Urban,True,False,False,False,Advanced,Low,33.67,High
FL102311,3.7,100.0,16.1,67.6,4.8,4.62,20.0,0.1,0.7,47.93,Cloudy,Quadcopter,Urban,False,False,False,True,Expert,Low,2.28,Low
FL102491,4.92,72.4,39.5,41.3,2.9,1.7,98.2,0.3,39.4,59.45,Clear,Quadcopter,Urban,False,False,False,True,Basic,Low,9.06,Medium
FL101077,7.56,77.3,26.1,34.4,21.2,0.9,91.1,0.4,21.8,61.13,Cloudy,Quadcopter,Suburban,True,True,False,False,Advanced,Low,4.16,Low
FL100837,3.59,100.0,32.7,47.0,16.7,0.68,135.5,8.5,49.2,44.95,Rainy,Quadcopter,Urban,False,False,False,True,Advanced,Medium,15.45,Medium
FL100681,10.94,100.0,40.3,67.7,1.5,1.23,102.5,7.5,38.9,42.58,Foggy,Quadcopter,Suburban,False,False,False,False,Expert,Medium,-3.5,Low
FL101715,14.91,63.3,21.2,58.7,18.8,3.51,80.3,2.3,39.4,44.11,Rainy,FixedWing,Restricted,True,False,False,True,Expert,Low,-0.31,Low
FL102352,0.3,79.9,18.5,60.9,16.6,1.69,94.3,2.5,58.8,54.9,Cloudy,FixedWing,Rural,False,False,False,True,Advanced,High,-13.59,Low
FL102361,10.28,76.6,33.0,34.6,5.5,1.99,118.7,0.2,47.9,61.21,Clear,Quadcopter,Urban,True,False,False,True,Advanced,Medium,8.87,Medium
FL102197,12.59,61.5,43.2,52.8,31.9,3.34,101.7,1.1,14.7,40.51,Rainy,FixedWing,Suburban,False,False,False,False,Basic,Low,13.12,Medium
FL101148,12.47,57.5,29.3,53.2,16.4,1.97,79.6,3.0,62.5,41.88,Clear,Quadcopter,Urban,True,False,False,False,Basic,Medium,23.49,High
FL100574,4.45,68.8,25.7,52.1,1.7,0.4,53.5,2.1,33.2,60.9,Cloudy,Quadcopter,Urban,False,False,False,False,Basic,Low,2.7,Low
FL100050,4.55,61.7,35.6,42.7,8.9,4.96,116.0,3.8,37.0,44.33,Rainy,Quadcopter,Restricted,False,False,False,False,Advanced,Medium,0.63,Low
FL100853,6.54,76.0,25.1,59.9,30.6,2.02,109.2,1.2,27.8,45.14,Clear,Quadcopter,Rural,True,True,False,False,Advanced,Low,-6.02,Low
FL101982,9.01,96.2,31.2,95.1,4.7,1.17,103.4,15.0,0.0,51.38,Rainy,Hexacopter,Rural,False,False,False,True,Advanced,Low,-1.64,Low
FL101823,8.58,66.7,22.4,31.4,5.4,4.49,57.1,4.7,83.6,49.08,Rainy,Quadcopter,Urban,False,False,False,True,Advanced,High,6.47,Low
FL100833,11.42,58.6,33.5,64.1,21.6,1.16,78.4,0.2,60.5,54.5,Clear,Quadcopter,Suburban,False,False,False,False,Expert,Medium,5.93,Low
FL101115,9.44,100.0,32.5,48.3,7.9,1.84,105.8,0.4,23.8,41.13,Foggy,Hexacopter,Urban,False,False,False,True,Advanced,Medium,9.5,Medium
FL101166,12.97,68.7,36.1,56.9,15.1,0.94,132.8,1.4,24.1,38.87,Clear,Quadcopter,Suburban,False,False,False,False,Basic,Medium,-5.17,Low
FL102518,6.11,96.2,22.4,89.6,8.8,4.2,30.2,4.0,0.0,43.38,Rainy,Quadcopter,Rural,False,False,True,False,Basic,Low,9.53,Medium
FL101906,4.69,78.2,31.7,60.4,6.2,1.94,72.8,4.9,36.2,39.81,Windy,Quadcopter,Urban,False,True,False,True,Basic,Low,2.9,Low
FL100971,3.76,83.1,14.3,82.3,35.2,3.57,88.1,1.5,51.7,42.96,Foggy,Quadcopter,Urban,False,False,False,True,Advanced,Medium,44.14,High
FL100399,88.65,76.6,32.7,58.2,14.0,2.69,89.0,1.3,72.9,67.63,Clear,Hexacopter,Suburban,False,False,False,True,Advanced,High,1.51,Low
FL102559,7.97,100.0,29.0,47.4,14.9,1.37,109.4,10.2,35.5,46.0,Rainy,Quadcopter,Rural,False,False,False,False,Advanced,Medium,5.43,Low
FL102368,8.47,84.7,36.8,30.0,16.6,1.76,131.9,7.4,27.7,48.32,Clear,Quadcopter,Suburban,True,False,False,True,Expert,Medium,0.48,Low
FL100019,2.18,89.4,24.5,,3.9,3.21,123.8,3.2,22.3,50.31,Cloudy,Quadcopter,Suburban,False,True,True,False,Expert,Low,7.11,Low
FL100684,13.87,62.8,33.3,40.1,2.3,1.45,86.2,3.8,54.3,53.66,Clear,Hexacopter,Suburban,True,True,False,False,Advanced,Medium,1.02,Low
FL100035,2.79,87.7,25.3,56.1,18.9,0.94,119.9,2.0,71.2,58.22,Clear,Hexacopter,Suburban,False,False,False,True,Basic,Medium,4.39,Low
FL102829,6.1,100.0,23.1,54.9,12.3,1.55,85.1,1.4,32.7,58.5,Foggy,FixedWing,Suburban,False,False,False,True,Expert,Low,0.46,Low
FL100524,3.92,71.5,24.5,85.2,25.4,2.12,40.9,3.6,62.5,35.07,Rainy,FixedWing,Suburban,False,False,False,True,Advanced,High,-5.94,Low
FL102455,15.19,53.5,27.1,71.3,8.5,3.49,74.6,1.5,39.8,84.62,Foggy,Hexacopter,Restricted,False,False,False,True,Expert,Medium,10.14,Medium
FL100920,9.42,65.5,33.6,56.0,20.6,1.26,109.6,5.2,46.7,29.1,Foggy,Quadcopter,Urban,False,False,True,False,Basic,Medium,26.1,High
FL101841,8.98,62.4,30.1,65.8,11.5,0.39,43.9,0.5,21.9,42.79,Windy,Quadcopter,Suburban,True,False,False,True,Basic,Low,16.31,Medium
FL101890,6.7,86.9,26.0,64.8,6.2,2.51,66.5,4.9,48.9,53.59,Stormy,FixedWing,Suburban,False,False,False,True,Basic,Medium,17.56,Medium
FL100537,5.03,74.5,27.9,56.9,21.9,1.55,92.6,2.0,93.8,67.56,Rainy,Hexacopter,Rural,True,False,False,True,Basic,High,10.6,Medium
FL101705,1.94,100.0,25.5,36.5,24.4,0.43,97.2,4.9,45.7,52.73,Clear,Quadcopter,Suburban,False,False,False,True,Basic,Medium,5.29,Low
FL102931,1.94,92.3,33.3,37.2,1.7,2.09,86.5,0.9,60.1,46.58,Stormy,FixedWing,Suburban,True,False,False,False,Basic,Medium,20.04,High
FL100245,3.17,60.8,16.7,61.0,4.8,3.8,66.8,0.2,41.4,44.65,Windy,Quadcopter,Suburban,False,False,False,False,Expert,Medium,5.4,Low
FL100784,7.62,88.1,31.8,40.3,6.0,1.52,135.4,1.8,47.1,44.35,Windy,FixedWing,Restricted,False,False,False,True,Basic,Medium,5.61,Low
FL101409,9.78,93.7,38.5,66.4,9.8,2.81,106.0,5.6,10.3,53.6,Foggy,Quadcopter,Urban,False,False,False,True,Advanced,Low,4.67,Low
FL102537,1.82,91.7,25.4,88.7,10.2,3.09,83.9,3.9,29.0,44.84,Windy,Hexacopter,Rural,False,False,False,True,Advanced,Low,5.08,Low
FL100154,5.71,100.0,47.9,36.1,14.9,1.56,114.0,1.3,57.1,51.24,Clear,Quadcopter,Restricted,False,False,True,False,Basic,Medium,7.63,Low
FL101686,0.98,100.0,11.9,41.8,8.1,3.04,130.2,1.8,32.5,43.37,Foggy,Hexacopter,Suburban,True,False,False,True,Basic,Medium,1.61,Low
FL100625,1.42,78.3,20.0,49.1,13.7,0.62,87.8,0.7,8.6,60.78,Clear,Quadcopter,Urban,False,False,False,False,Advanced,Low,-5.07,Low
FL102876,4.09,91.4,25.0,60.6,12.7,1.08,71.6,0.6,32.3,46.9,Windy,Quadcopter,Suburban,False,False,False,True,Basic,Medium,5.89,Low
FL101346,6.71,71.4,29.3,68.9,14.0,1.39,100.8,1.4,41.6,39.95,Foggy,Quadcopter,Suburban,False,True,False,True,Basic,Medium,9.51,Medium
FL100569,6.14,78.6,33.1,79.1,9.1,1.77,77.6,0.3,37.8,47.38,Rainy,Quadcopter,Restricted,False,False,False,True,Advanced,Medium,0.54,Low
FL102933,13.51,90.9,27.5,45.2,9.7,1.17,72.0,1.2,46.9,51.83,Clear,Hexacopter,Urban,False,False,False,False,Advanced,Medium,-8.78,Low
FL101758,6.78,77.0,32.9,42.5,6.1,0.96,86.4,0.7,48.2,65.4,Foggy,Hexacopter,Suburban,True,False,False,False,Advanced,Medium,11.72,Medium
FL101816,18.87,58.3,24.9,81.9,3.6,3.74,66.5,2.4,54.7,62.11,Clear,Quadcopter,Restricted,False,False,False,True,Expert,Medium,10.73,Medium
FL102065,8.2,77.0,40.5,49.6,25.7,2.47,95.0,8.1,20.6,67.83,Clear,Quadcopter,Urban,False,False,False,True,Advanced,Low,-4.35,Low
FL100127,17.17,67.8,21.5,14.2,15.4,2.23,94.1,2.1,28.5,56.81,Rainy,Quadcopter,Urban,False,True,True,False,Advanced,Low,22.13,High
FL102977,8.1,54.0,35.7,33.1,2.0,1.44,95.8,1.2,27.4,53.57,Rainy,Quadcopter,Restricted,False,False,False,False,Advanced,Low,-3.48,Low
FL102006,5.84,92.2,40.4,99.6,11.1,0.79,145.3,5.2,57.6,,Clear,Quadcopter,Rural,False,False,False,False,Expert,Medium,-8.82,Low
FL100980,6.97,56.1,30.4,69.3,8.2,0.71,80.9,2.3,30.6,38.5,Foggy,Quadcopter,Urban,False,False,False,True,Advanced,Medium,9.13,Medium
FL102974,18.8,78.1,25.6,44.9,1.4,1.46,75.0,3.5,85.2,36.07,Rainy,Hexacopter,Rural,False,False,True,True,Basic,High,42.31,High
FL100190,0.8,68.6,28.6,22.1,11.6,1.31,103.1,0.5,12.6,54.49,Clear,Quadcopter,Rural,False,False,False,False,Advanced,Low,2.09,Low
FL101139,7.74,59.2,36.2,77.5,2.0,1.35,111.9,1.3,49.3,55.27,Foggy,Hexacopter,Rural,False,False,True,False,Basic,High,27.46,High
FL100992,3.51,72.0,32.2,31.1,33.6,2.49,39.4,6.8,7.0,53.97,Clear,FixedWing,Rural,False,False,False,True,Basic,Low,-7.58,Low
FL100699,1.69,77.3,29.4,46.3,38.1,2.82,95.0,4.1,31.7,58.23,Clear,Quadcopter,Urban,False,False,False,True,Expert,Low,7.77,Low
FL100606,4.08,85.6,7.2,64.9,7.5,1.19,101.7,0.9,51.0,54.64,Foggy,Quadcopter,Suburban,False,False,False,True,Advanced,Medium,12.45,Medium
FL100180,7.23,100.0,31.1,55.0,24.9,0.53,106.4,1.6,62.3,72.91,Clear,Hexacopter,Suburban,False,False,False,True,Advanced,Medium,-2.15,Low
FL100301,3.97,74.2,14.0,80.7,10.4,1.19,88.7,7.9,30.2,57.75,Rainy,Hexacopter,Suburban,False,True,False,False,Expert,Low,-11.5,Low
FL102544,10.77,59.9,26.2,53.7,14.6,1.63,90.9,3.6,36.0,64.02,Clear,Quadcopter,Urban,True,False,False,True,Advanced,Medium,-0.99,Low
FL102775,3.19,98.7,35.2,43.7,8.5,4.26,97.4,2.8,29.2,49.25,Clear,Quadcopter,Urban,True,False,False,True,Basic,Medium,-7.82,Low
FL101060,7.48,96.4,16.6,95.9,22.1,2.33,114.1,0.4,55.9,52.52,Cloudy,Hexacopter,Rural,False,False,False,True,Expert,Medium,-1.46,Low
FL102819,10.06,85.9,26.7,38.6,7.1,2.61,73.3,7.4,69.8,41.08,Cloudy,Hexacopter,Suburban,False,False,False,True,Advanced,High,-9.57,Low
FL102878,12.93,76.3,37.8,36.7,16.7,4.65,119.8,0.2,38.1,47.16,Cloudy,Hexacopter,Suburban,False,False,False,False,Advanced,Medium,7.19,Low
FL102565,5.98,96.4,34.1,39.4,2.0,2.13,47.5,1.8,73.0,40.16,Cloudy,Quadcopter,Suburban,True,False,False,True,Basic,High,3.08,Low
FL101069,7.55,77.4,21.6,65.7,14.7,3.13,90.3,0.5,14.4,54.47,Windy,Quadcopter,Urban,False,False,False,True,Advanced,Low,10.12,Medium
FL102524,0.67,100.0,33.5,63.6,6.2,3.74,115.5,6.5,11.1,60.39,Foggy,Quadcopter,Urban,True,False,False,False,Expert,Low,-9.72,Low
FL102205,10.5,71.7,31.5,98.9,2.7,4.42,58.2,0.6,66.5,52.52,Stormy,Quadcopter,Urban,False,True,False,True,Basic,High,20.28,High
FL101243,6.97,71.7,17.6,57.9,9.2,3.01,80.3,0.4,13.9,51.29,Windy,Quadcopter,Suburban,False,False,True,True,Basic,Low,28.03,High
FL100016,5.49,73.5,17.5,51.3,12.3,2.85,70.7,3.2,31.2,56.2,Cloudy,Quadcopter,Rural,True,True,False,True,Advanced,Low,-8.56,Low
FL102980,4.41,79.5,26.5,71.7,9.9,5.46,138.7,0.5,27.0,51.8,Rainy,FixedWing,Urban,False,False,False,True,Basic,Low,11.87,Medium
FL100546,3.73,95.6,12.3,29.1,23.1,3.92,117.4,0.6,24.5,45.42,Clear,Quadcopter,Urban,False,False,False,False,Advanced,Medium,-5.02,Low
FL100658,18.13,86.2,18.1,34.4,3.4,2.29,97.8,2.2,34.0,54.23,Cloudy,Hexacopter,Suburban,False,False,True,True,Basic,Medium,29.46,High
FL102704,5.23,92.3,29.3,50.4,7.5,2.05,68.5,1.5,25.8,52.75,Rainy,FixedWing,Rural,True,False,False,False,Basic,Low,8.53,Medium
FL102735,10.24,70.8,28.3,32.3,2.4,1.89,140.5,4.5,69.6,52.82,Windy,Hexacopter,Urban,True,False,False,True,Advanced,Medium,3.05,Low
FL101504,8.36,70.1,32.7,46.8,8.5,4.13,77.7,2.8,63.1,60.97,Clear,Quadcopter,Urban,False,False,False,False,Basic,High,0.27,Low
FL100959,16.09,54.3,20.7,35.5,16.9,2.14,73.4,2.3,63.4,63.65,Clear,Quadcopter,Suburban,True,False,False,False,Advanced,Medium,-2.89,Low
FL102331,2.74,73.0,44.2,53.6,29.8,0.88,62.6,1.2,54.4,53.86,Clear,Hexacopter,Suburban,False,False,False,False,Basic,Medium,-6.92,Low
FL100797,14.1,77.2,28.9,43.2,9.7,3.76,63.8,11.2,70.3,45.21,Rainy,Hexacopter,Suburban,False,True,False,True,Expert,Medium,-11.69,Low
FL100225,11.96,96.8,25.1,77.2,10.6,2.21,111.8,,11.7,58.39,Stormy,FixedWing,Urban,False,False,False,False,Basic,Low,17.91,Medium
FL102074,7.57,58.5,24.7,63.3,15.4,2.76,116.7,4.3,56.3,49.45,Rainy,FixedWing,Suburban,True,False,False,False,Basic,High,14.03,Medium
FL101799,11.85,98.9,25.8,39.4,18.8,2.61,96.2,1.7,50.7,65.42,Windy,Hexacopter,Urban,False,False,False,True,Expert,Medium,4.07,Low
FL102485,4.06,78.7,28.7,72.9,22.1,2.28,106.0,3.9,63.7,47.86,Clear,Hexacopter,Urban,True,False,False,False,Basic,Medium,-6.41,Low
FL102962,7.11,45.7,18.9,56.0,11.6,0.75,116.3,1.4,65.5,46.87,Cloudy,Hexacopter,Rural,False,False,False,True,Expert,High,-3.13,Low
FL102277,11.8,74.0,22.7,25.1,14.3,2.82,134.2,7.1,38.7,51.5,Cloudy,Quadcopter,Urban,False,False,False,True,Basic,Medium,-1.13,Low
FL102085,7.48,52.1,35.6,23.6,3.7,0.77,58.4,1.0,7.3,38.96,Rainy,Quadcopter,Urban,True,False,False,True,Basic,Low,12.03,Medium
FL101693,1.44,67.5,31.7,89.7,15.6,2.78,83.9,0.1,47.1,53.18,Cloudy,FixedWing,Urban,False,True,False,False,Expert,Medium,-4.89,Low
FL101045,3.12,84.6,34.5,50.7,9.5,2.45,80.2,15.0,45.7,38.58,Clear,Hexacopter,Urban,False,False,False,False,Advanced,Medium,-9.47,Low
FL100469,7.43,66.5,19.7,53.7,3.8,1.52,84.6,5.5,19.7,63.57,Cloudy,Quadcopter,Rural,True,False,False,True,Expert,Low,-7.77,Low
FL100954,2.13,99.7,27.8,27.3,8.1,1.44,110.4,0.6,40.5,57.79,Cloudy,Quadcopter,Rural,False,False,False,True,Basic,Low,13.32,Medium
FL102976,6.52,53.4,28.0,54.9,18.5,5.12,91.9,2.6,47.5,47.97,Cloudy,Quadcopter,Urban,False,False,False,True,Basic,Low,26.05,High
FL100639,16.22,50.8,38.9,50.5,3.9,3.69,77.6,3.7,42.9,,Clear,Quadcopter,Urban,False,True,False,True,Basic,Medium,7.77,Low
FL102778,10.61,84.9,26.6,42.2,24.1,0.61,86.2,6.3,0.0,57.73,Cloudy,Quadcopter,Urban,False,False,False,False,Basic,Low,2.05,Low
FL101218,3.4,100.0,33.2,83.1,1.8,1.74,82.2,1.0,71.4,39.86,Cloudy,FixedWing,Suburban,False,False,False,True,Advanced,Medium,1.75,Low
FL101158,0.74,87.3,32.4,49.4,23.2,1.68,94.4,3.2,61.0,51.12,Foggy,Hexacopter,Suburban,False,False,False,True,Basic,High,14.56,Medium
FL101415,15.85,45.2,23.6,23.7,2.8,0.86,107.7,0.0,38.6,57.94,Cloudy,Quadcopter,Urban,False,False,False,True,Expert,Medium,6.76,Low
FL102713,5.95,75.8,28.3,84.7,22.3,5.39,71.9,3.5,49.2,52.31,Cloudy,Quadcopter,Urban,True,False,False,True,Advanced,Medium,27.68,High
FL101527,2.32,74.6,34.8,47.6,15.1,0.4,92.6,1.8,25.8,45.64,Stormy,Hexacopter,Urban,False,False,False,False,Advanced,Low,8.87,Medium
FL102921,10.07,76.9,33.2,36.5,10.3,1.45,120.8,0.3,42.8,59.44,Cloudy,Hexacopter,Urban,False,True,False,True,Expert,Medium,13.46,Medium
FL101300,5.32,39.6,28.7,49.4,15.0,1.05,161.4,5.2,69.0,49.04,Rainy,Quadcopter,Urban,False,False,False,True,Basic,Medium,10.1,Medium
FL102866,1.03,75.6,30.8,44.0,6.1,3.7,109.4,1.1,30.9,60.86,Clear,Hexacopter,Suburban,True,False,False,True,Basic,Medium,-1.15,Low
FL101603,15.3,82.9,36.5,71.3,14.2,5.19,64.1,1.8,47.1,45.04,Cloudy,Hexacopter,Rural,True,False,False,True,Basic,Medium,31.93,High
FL100160,6.27,78.5,15.7,20.2,4.6,1.98,83.9,10.2,69.4,48.82,Cloudy,Quadcopter,Urban,False,True,False,False,Basic,High,-6.35,Low
FL101704,4.6,73.2,22.5,54.6,9.8,1.7,128.7,7.0,52.5,54.67,Clear,Quadcopter,Suburban,False,False,False,False,Basic,Medium,3.33,Low
FL100956,9.78,86.4,28.0,61.6,8.0,0.62,67.5,0.3,56.8,45.88,Stormy,Quadcopter,Rural,True,False,False,False,Basic,Medium,14.56,Medium
FL102915,14.73,93.8,15.0,51.5,22.8,0.83,144.0,0.8,34.6,53.34,Cloudy,Quadcopter,Suburban,False,False,False,True,Basic,Medium,10.13,Medium
FL100877,2.44,59.9,28.7,47.7,12.2,2.72,89.5,4.5,46.1,48.01,Cloudy,Quadcopter,Suburban,True,False,False,False,Advanced,Medium,6.88,Low
FL101919,7.99,89.5,44.9,52.7,12.0,0.25,83.3,0.4,35.5,40.69,Cloudy,Quadcopter,Suburban,True,False,False,True,Basic,Low,7.83,Low
FL101884,9.12,66.9,34.7,31.0,7.2,3.11,85.6,2.2,31.6,62.22,Clear,FixedWing,Urban,False,False,False,True,Advanced,Low,-11.89,Low
FL102200,6.75,59.2,26.4,26.2,8.5,0.32,86.5,0.3,47.7,46.33,Rainy,Quadcopter,Suburban,False,False,False,False,Expert,Low,2.12,Low
FL100098,5.95,70.8,28.4,68.0,1.9,4.64,84.1,1.7,44.3,49.42,Foggy,Quadcopter,Suburban,False,False,False,True,Advanced,Medium,2.06,Low
FL102827,3.57,41.6,17.4,50.2,17.3,2.41,104.3,1.2,52.4,41.42,Cloudy,Hexacopter,Urban,False,False,False,True,Basic,Medium,-8.24,Low
FL102557,6.03,78.5,25.7,44.3,5.6,3.7,72.5,4.2,19.2,51.04,Cloudy,Hexacopter,Urban,False,False,False,True,Basic,Medium,5.42,Low
FL100253,14.14,100.0,32.5,77.9,1.3,1.13,107.3,3.4,62.6,45.68,Clear,FixedWing,Rural,False,False,False,False,Basic,High,2.22,Low
FL100103,2.9,74.0,32.8,64.5,2.4,0.61,82.5,0.1,29.3,52.53,Windy,Hexacopter,Rural,False,False,False,True,Basic,Medium,12.2,Medium
FL101445,19.15,84.7,31.5,67.7,18.6,3.61,127.1,8.8,47.6,53.14,Foggy,Hexacopter,Urban,True,False,False,True,Advanced,Medium,55.86,High
FL101443,18.61,66.0,32.7,59.3,23.8,1.74,108.8,0.5,9.1,51.06,Cloudy,Quadcopter,Urban,True,True,False,False,Basic,Low,57.6,High
FL101648,10.07,91.9,43.7,84.3,15.0,2.99,91.4,4.0,96.6,38.25,Cloudy,Quadcopter,Suburban,False,False,False,True,Basic,High,5.91,Low
FL100586,0.91,75.8,37.9,60.0,10.0,1.81,99.2,8.0,40.2,40.18,Clear,Quadcopter,Urban,False,False,False,False,Advanced,Low,-2.08,Low
FL100627,7.39,79.4,36.6,56.3,9.5,3.37,76.6,2.0,34.3,54.38,Foggy,Hexacopter,Urban,False,False,False,False,Advanced,Medium,5.67,Low
FL101696,2.33,97.6,33.2,62.6,3.2,3.53,103.5,2.1,61.7,46.21,Clear,Hexacopter,Urban,False,False,False,True,Basic,Medium,-0.1,Low
FL102101,12.63,91.8,32.5,65.3,27.5,1.37,80.1,3.5,48.6,53.73,Clear,Hexacopter,Suburban,False,False,False,True,Advanced,Medium,-10.75,Low
FL102199,2.57,85.9,23.2,83.8,30.9,2.84,128.9,2.8,39.8,40.55,Clear,Hexacopter,Suburban,True,False,False,False,Basic,Medium,36.67,High
FL100403,11.67,81.1,35.0,43.0,2.9,2.1,178.7,2.9,38.7,45.42,Cloudy,Hexacopter,Suburban,False,False,False,False,Basic,Low,5.55,Low
FL101154,4.07,100.0,37.7,90.5,10.6,2.59,86.4,0.8,90.3,46.87,Rainy,Quadcopter,Urban,True,False,True,True,Advanced,High,31.85,High
FL102255,1.52,73.4,40.5,64.5,9.9,3.46,122.1,0.7,42.9,66.06,Foggy,Quadcopter,Urban,False,True,True,False,Expert,Medium,26.24,High
FL101682,2.4,41.7,20.9,79.0,20.2,1.92,91.3,0.9,30.8,53.19,Cloudy,Hexacopter,Rural,False,False,False,True,Expert,Low,2.88,Low
FL102056,5.1,77.1,48.0,38.1,25.9,0.46,129.4,1.3,61.3,57.24,Clear,Quadcopter,Urban,False,False,True,True,Expert,High,10.68,Medium
FL102844,8.99,100.0,-32.1,44.9,0.6,3.2,110.2,10.3,29.1,41.75,Clear,Hexacopter,Suburban,False,False,False,False,Expert,Low,8.29,Medium
FL100452,7.84,80.5,30.3,55.4,8.7,3.39,156.8,0.4,61.1,63.36,Cloudy,FixedWing,Rural,True,False,True,False,Advanced,Medium,26.36,High
FL102301,8.95,75.8,19.1,67.7,4.7,1.52,82.3,0.4,47.7,63.26,Foggy,Hexacopter,Rural,False,False,False,True,Basic,Medium,15.1,Medium
FL101327,8.19,72.8,25.1,54.5,12.8,1.57,123.5,0.9,37.6,46.82,Windy,Hexacopter,Urban,True,False,False,True,Basic,Low,11.7,Medium
FL102049,5.09,98.7,37.5,14.1,13.3,3.05,54.0,0.9,61.7,31.82,Clear,Quadcopter,Suburban,False,True,False,True,Basic,Medium,3.69,Low
FL100880,28.6,62.0,18.4,49.3,2.3,2.32,91.4,1.2,72.7,60.43,Clear,FixedWing,Rural,False,False,False,True,Basic,High,61.33,High
FL102918,11.56,98.2,30.6,39.0,5.1,2.72,100.8,4.1,32.9,55.12,Clear,Quadcopter,Suburban,True,False,True,True,Advanced,Medium,13.61,Medium
